ticket_id,created_date,resolved_date,category,priority,channel,product_area,agent_id,first_response_minutes,resolution_minutes,customer_id,csat_score,is_repeat_contact,sla_breached
206,2025-10-19 18:32:25,2025-10-21 23:24:25,Billing,Medium,Chat,Dashboard,AGT-004,479,3172,CUST-01463,3,0,0
207,2025-01-03 16:44:48,2025-01-03 22:16:48,Billing,Critical,Portal,Mobile App,AGT-014,48,332,CUST-04358,2,0,1
208,2025-05-27 09:31:48,2025-05-31 22:09:48,Billing,Low,Portal,Mobile App,AGT-001,1062,6518,CUST-01972,2,0,0
209,2026-07-01 06:12:22,2026-07-04 06:48:22,Billing,Low,Email,API,AGT-015,306,4356,CUST-01920,5,0,0
210,2025-08-13 16:15:41,2025-08-14 09:27:41,Technical,High,Phone,Mobile App,AGT-020,207,1032,CUST-06329,4,0,0
211,2026-05-28 19:15:05,2026-05-31 09:46:05,Feature Request,Low,Phone,Dashboard,AGT-002,1850,3751,CUST-04561,4,0,1
212,2025-11-28 19:35:45,2025-11-30 01:13:45,Feature Request,Medium,Phone,API,AGT-017,287,1778,CUST-02612,4,0,0
213,2026-02-22 19:42:34,2026-02-26 17:01:34,Bug,Low,Chat,Dashboard,AGT-005,863,5599,CUST-06601,4,0,0
214,2026-02-16 15:45:48,2026-02-27 20:16:48,Technical,Low,Phone,Payments,AGT-011,2134,16111,CUST-05298,2,0,1
215,2025-05-28 22:50:05,2025-05-29 21:35:05,Billing,Low,Email,Login,AGT-007,1058,1365,CUST-06592,4,0,0
216,2025-09-16 14:54:16,2025-09-16 16:32:16,Account,Critical,Email,Payments,AGT-007,60,98,CUST-07882,5,0,0
217,2026-06-25 07:24:49,2026-06-27 06:50:49,Feature Request,Medium,Portal,Payments,AGT-018,358,2846,CUST-02635,4,0,0
218,2025-07-23 03:51:43,2025-07-25 06:31:43,Account,Medium,Portal,API,AGT-004,497,3040,CUST-06577,4,0,1
219,2025-10-15 22:26:26,2025-10-18 19:16:26,Account,Medium,Chat,Payments,AGT-001,155,4130,CUST-02137,5,0,0
220,2025-06-02 09:16:47,2025-06-05 14:00:47,Account,Low,Chat,API,AGT-018,1375,4604,CUST-05363,5,0,0
221,2026-07-17 00:05:51,2026-07-20 07:04:51,Bug,Medium,Phone,Payments,AGT-005,248,4739,CUST-05901,4,0,1
222,2025-02-15 14:50:41,2025-02-24 01:26:41,Feature Request,Low,Email,Login,AGT-001,2106,12156,CUST-03379,1,0,1
223,2025-06-19 21:13:48,2025-06-22 06:17:48,Feature Request,Medium,Email,Mobile App,AGT-020,170,3424,CUST-07478,1,0,0
224,2025-01-10 04:55:05,2025-01-12 10:22:05,Billing,Medium,Phone,Mobile App,AGT-010,113,3207,CUST-00141,4,0,0
225,2025-05-20 05:46:34,2025-05-21 06:28:34,Billing,High,Chat,Payments,AGT-007,37,1482,CUST-05078,2,0,1
226,2025-10-17 18:11:07,2025-10-20 18:00:07,Bug,Medium,Chat,Payments,AGT-010,363,4309,CUST-05604,5,0,0
227,2025-01-25 14:38:31,2025-01-27 03:02:31,Billing,Medium,Portal,Mobile App,AGT-016,284,2184,CUST-00460,3,0,0
228,2026-05-16 21:56:32,2026-05-21 05:10:32,Account,Medium,Email,Mobile App,AGT-002,405,6194,CUST-01883,4,0,1
229,2025-02-06 03:58:40,2025-02-08 21:51:40,Billing,Medium,Phone,Mobile App,AGT-019,659,3953,CUST-05392,2,0,1
230,2026-04-01 23:08:46,2026-04-02 12:53:46,Technical,High,Portal,Login,AGT-010,82,825,CUST-01331,5,0,0
231,2026-02-24 20:48:50,2026-02-28 12:33:50,Account,Low,Chat,Login,AGT-017,1149,5265,CUST-06107,4,0,0
232,2025-09-22 13:06:32,2025-09-24 09:07:32,Feature Request,High,Portal,Dashboard,AGT-001,135,2641,CUST-05195,2,0,1
233,2025-10-19 14:27:59,2025-10-21 06:23:59,Bug,Low,Portal,Login,AGT-020,1816,2396,CUST-02420,1,1,1
234,2026-07-07 18:37:25,2026-07-10 01:19:25,Technical,Medium,Phone,Dashboard,AGT-004,459,3282,CUST-00750,4,0,0
235,2025-04-13 22:06:34,2025-04-17 21:23:34,Billing,Low,Portal,Mobile App,AGT-018,924,5717,CUST-04198,4,1,0
236,2026-04-10 12:20:39,2026-04-10 17:03:39,Account,High,Email,Dashboard,AGT-014,189,283,CUST-03177,4,0,0
237,2025-07-08 13:02:54,2025-07-14 00:01:54,Feature Request,Medium,Portal,Payments,AGT-005,282,7859,CUST-02203,1,0,1
238,2025-11-24 01:54:59,2025-11-27 19:11:59,Account,Medium,Email,Dashboard,AGT-009,340,5357,CUST-07736,3,0,1
239,2025-03-25 02:06:34,2025-03-27 08:41:34,Technical,Low,Portal,Dashboard,AGT-020,1136,3275,CUST-03113,4,0,0
240,2026-05-21 16:12:23,2026-06-02 12:58:23,Feature Request,Low,Phone,Mobile App,AGT-007,854,17086,CUST-03925,5,0,1
241,2026-06-24 18:57:06,2026-06-24 20:40:06,Bug,Critical,Chat,Dashboard,AGT-013,49,103,CUST-02297,3,0,0
242,2026-04-05 23:54:43,2026-04-06 20:52:43,Feature Request,Low,Email,API,AGT-007,1248,1258,CUST-03592,2,0,0
243,2025-11-14 18:57:07,2025-11-23 05:02:07,Bug,Low,Phone,Payments,AGT-009,1264,12125,CUST-05396,2,0,1
244,2026-04-10 10:17:41,2026-04-12 08:33:41,Bug,Medium,Portal,Mobile App,AGT-002,555,2776,CUST-06478,4,0,1
245,2025-03-08 00:10:41,2025-03-08 21:29:41,Billing,High,Phone,Payments,AGT-020,72,1279,CUST-00363,5,0,0
246,2025-09-15 13:24:37,2025-09-17 01:44:37,Bug,Low,Email,Dashboard,AGT-008,997,2180,CUST-04184,5,1,0
247,2025-10-18 14:05:39,2025-10-22 23:01:39,Bug,Medium,Chat,Dashboard,AGT-001,681,6296,CUST-03955,5,1,1
248,2026-07-22 02:59:45,2026-07-26 02:05:45,Technical,Low,Phone,API,AGT-007,519,5706,CUST-04269,4,0,0
249,2025-09-05 16:54:12,2025-09-14 07:36:12,Billing,Low,Email,Login,AGT-011,2410,12402,CUST-05309,4,0,1
250,2026-02-05 18:49:24,2026-02-08 11:27:24,Technical,Medium,Phone,Mobile App,AGT-014,85,3878,CUST-07852,5,0,0
251,2026-05-26 13:06:27,2026-06-01 01:17:27,Bug,Low,Chat,API,AGT-019,491,7931,CUST-03519,1,0,1
252,2025-02-18 14:16:22,2025-02-24 18:13:22,Feature Request,Low,Chat,Dashboard,AGT-011,1024,8877,CUST-01615,4,0,1
253,2026-05-12 09:50:51,2026-05-15 14:11:51,Account,Medium,Portal,Mobile App,AGT-004,240,4581,CUST-02851,1,0,1
254,2025-08-20 00:46:24,2025-08-22 21:49:24,Feature Request,Medium,Chat,Dashboard,AGT-004,304,4143,CUST-01955,5,0,0
255,2025-11-21 20:32:31,2025-11-23 13:57:31,Feature Request,Low,Portal,API,AGT-006,570,2485,CUST-03987,5,0,0
256,2026-03-08 00:19:12,2026-03-11 18:46:12,Technical,Medium,Chat,Payments,AGT-011,290,5427,CUST-06898,2,1,1
257,2025-04-17 01:11:29,2025-04-17 10:22:29,Technical,High,Portal,API,AGT-016,148,551,CUST-03405,3,0,0
258,2025-06-21 06:58:04,2025-06-22 19:44:04,Account,Low,Chat,Mobile App,AGT-010,1115,2206,CUST-01378,5,0,0
259,2026-02-01 18:06:49,2026-02-03 17:30:49,Billing,Medium,Phone,Mobile App,AGT-012,354,2844,CUST-04441,5,0,0
260,2025-11-27 05:27:28,2025-12-01 13:27:28,Billing,Medium,Chat,Dashboard,AGT-002,312,6240,CUST-03685,1,0,1
261,2025-04-02 04:14:02,2025-04-03 21:08:02,Technical,Low,Phone,Mobile App,AGT-014,443,2454,CUST-01360,5,0,0
262,2026-03-19 18:57:21,2026-03-20 21:30:21,Account,Medium,Chat,Dashboard,AGT-010,17,1593,CUST-02371,4,0,0
263,2025-03-15 23:07:32,2025-03-16 00:18:32,Technical,Critical,Portal,Login,AGT-009,26,71,CUST-07103,3,0,0
264,2025-09-08 04:19:04,2025-09-08 13:35:04,Technical,High,Portal,API,AGT-005,99,556,CUST-04731,4,1,0
265,2025-03-14 07:24:45,2025-03-16 15:53:45,Bug,Medium,Phone,Dashboard,AGT-015,146,3389,CUST-07785,5,0,0
266,2025-03-14 08:17:10,2025-03-17 16:26:10,Bug,Medium,Phone,Login,AGT-018,366,4809,CUST-03259,1,1,1
267,2025-08-09 06:33:29,2025-08-12 20:17:29,Account,Medium,Chat,Mobile App,AGT-016,214,5144,CUST-06458,1,1,1
268,2025-12-23 23:13:30,2025-12-27 14:56:30,Billing,Low,Chat,API,AGT-015,1463,5263,CUST-00006,5,0,1
269,2026-05-20 20:49:33,2026-05-25 21:32:33,Account,Low,Phone,Login,AGT-012,1562,7243,CUST-02052,3,1,1
270,2026-05-01 22:06:32,2026-05-04 13:55:32,Account,Medium,Chat,API,AGT-003,418,3829,CUST-05765,3,0,0
271,2026-02-08 11:08:33,2026-02-12 17:01:33,Bug,Low,Phone,Login,AGT-014,1119,6113,CUST-05686,4,0,0
272,2025-03-21 13:22:51,2025-03-22 12:01:51,Billing,Low,Phone,Payments,AGT-013,1349,1359,CUST-06337,5,0,0
273,2025-02-23 03:17:05,2025-02-27 02:01:05,Feature Request,Medium,Chat,API,AGT-012,391,5684,CUST-05919,4,0,1
274,2025-12-10 14:37:58,2025-12-15 17:32:58,Technical,Low,Email,Payments,AGT-004,1436,7375,CUST-04830,2,0,1
275,2025-07-12 11:04:22,2025-07-13 20:45:22,Account,Medium,Chat,Mobile App,AGT-020,314,2021,CUST-04916,5,1,0
276,2026-05-27 09:33:56,2026-06-01 09:42:56,Account,Low,Chat,API,AGT-010,1877,7209,CUST-05294,5,0,1
277,2025-03-29 13:41:39,2025-03-31 14:16:39,Technical,Medium,Email,Mobile App,AGT-001,406,2915,CUST-02959,5,0,0
278,2025-10-11 19:46:55,2025-10-14 09:51:55,Feature Request,Medium,Portal,Login,AGT-001,438,3725,CUST-04812,2,1,0
279,2025-11-06 02:47:31,2025-11-08 04:28:31,Feature Request,Low,Portal,API,AGT-013,667,2981,CUST-00676,3,1,0
280,2025-03-03 09:04:07,2025-03-03 19:41:07,Feature Request,High,Chat,Mobile App,AGT-011,63,637,CUST-03201,5,0,0
281,2025-08-29 21:58:42,2025-08-31 22:15:42,Bug,Medium,Chat,Login,AGT-008,399,2897,CUST-00707,5,1,0
282,2026-06-02 08:37:23,2026-06-05 11:44:23,Technical,Low,Chat,Login,AGT-006,1510,4507,CUST-04067,3,0,1
283,2025-05-10 16:24:54,2025-05-14 08:23:54,Account,Low,Phone,Login,AGT-001,1693,5279,CUST-02745,1,0,1
284,2026-03-24 21:33:58,2026-03-26 17:42:58,Billing,Medium,Phone,Login,AGT-016,210,2649,CUST-07040,4,1,0
285,2026-03-22 18:30:02,2026-03-26 23:53:02,Billing,Low,Email,Login,AGT-001,1401,6083,CUST-02004,5,0,0
286,2025-01-28 11:13:29,2025-01-30 02:47:29,Feature Request,High,Portal,Payments,AGT-011,68,2374,CUST-02034,2,1,1
287,2025-10-17 13:38:52,2025-10-21 02:48:52,Billing,Medium,Email,Payments,AGT-008,292,5110,CUST-06590,2,0,1
288,2025-08-08 06:34:53,2025-08-14 23:39:53,Account,Low,Portal,Login,AGT-012,812,9665,CUST-01644,3,0,1
289,2025-10-14 01:07:04,2025-10-14 04:10:04,Feature Request,Critical,Chat,Mobile App,AGT-008,60,183,CUST-01234,4,0,0
290,2026-06-23 15:02:46,2026-06-24 01:17:46,Billing,Critical,Email,API,AGT-010,84,615,CUST-00852,2,0,1
291,2025-04-21 14:02:02,2025-04-25 10:28:02,Account,Low,Chat,Mobile App,AGT-014,2080,5546,CUST-05742,3,0,1
292,2026-01-28 13:51:23,2026-01-31 10:00:23,Technical,Medium,Portal,Login,AGT-019,532,4089,CUST-04652,1,0,1
293,2025-09-02 16:11:30,2025-09-09 19:20:30,Bug,Medium,Phone,Dashboard,AGT-015,557,10269,CUST-02228,1,0,1
294,2025-03-26 15:24:03,2025-04-02 23:13:03,Technical,Low,Portal,API,AGT-011,1955,10549,CUST-03331,3,0,1
295,2025-12-26 21:24:23,2025-12-27 08:39:23,Account,High,Email,Payments,AGT-010,140,675,CUST-06770,3,0,0
296,2025-04-26 04:57:21,2025-04-27 17:23:21,Billing,Medium,Phone,API,AGT-017,286,2186,CUST-00402,5,1,0
297,2025-11-11 02:25:02,2025-11-12 19:22:02,Bug,Medium,Chat,Login,AGT-015,362,2457,CUST-00835,1,0,0
298,2025-06-22 15:45:04,2025-06-25 06:16:04,Technical,Low,Portal,Dashboard,AGT-003,271,3751,CUST-04771,3,0,0
299,2025-06-03 14:20:00,2025-06-04 15:53:00,Bug,High,Email,Dashboard,AGT-004,284,1533,CUST-00350,4,0,1
300,2026-07-17 16:22:11,2026-07-22 01:06:11,Bug,Medium,Portal,API,AGT-006,534,6284,CUST-02900,2,0,1
301,2025-01-27 21:54:44,2025-01-29 08:34:44,Feature Request,Medium,Chat,Dashboard,AGT-016,457,2080,CUST-03376,3,0,0
302,2025-11-22 15:06:12,2025-11-24 13:09:12,Technical,Medium,Chat,Mobile App,AGT-001,544,2763,CUST-03134,2,0,1
303,2026-03-16 08:30:03,2026-03-21 23:06:03,Feature Request,Low,Phone,Payments,AGT-001,921,8076,CUST-02613,4,0,1
304,2026-01-02 08:50:03,2026-01-06 12:43:03,Feature Request,Low,Chat,Payments,AGT-004,820,5993,CUST-02031,5,0,0
305,2025-02-13 10:12:46,2025-02-16 14:10:46,Technical,Medium,Portal,Dashboard,AGT-006,346,4558,CUST-01443,3,0,1
306,2026-04-05 11:31:27,2026-04-07 11:13:27,Billing,Medium,Phone,Mobile App,AGT-019,250,2862,CUST-01165,5,0,0
307,2026-01-18 07:46:16,2026-01-23 07:06:16,Feature Request,Low,Portal,Login,AGT-003,1041,7160,CUST-00461,4,1,0
308,2026-04-23 00:18:06,2026-04-24 07:33:06,Technical,High,Phone,Payments,AGT-011,262,1875,CUST-00488,4,0,1
309,2026-02-13 18:50:51,2026-02-13 22:53:51,Account,Critical,Phone,API,AGT-019,33,243,CUST-00828,5,0,1
310,2025-12-06 07:49:00,2025-12-09 19:01:00,Bug,Medium,Chat,Mobile App,AGT-020,203,4992,CUST-06448,4,0,1
311,2026-07-25 02:39:28,2026-07-28 16:44:28,Account,Low,Email,Mobile App,AGT-013,2126,5165,CUST-06970,1,0,1
312,2026-04-20 20:58:14,2026-04-22 08:23:14,Technical,Medium,Email,API,AGT-005,332,2125,CUST-02713,5,0,0
313,2025-03-10 21:58:21,2025-03-15 01:11:21,Account,Medium,Phone,Payments,AGT-008,436,5953,CUST-05679,1,1,1
314,2025-10-27 18:23:20,2025-10-30 22:14:20,Bug,Medium,Chat,API,AGT-016,205,4551,CUST-07224,1,0,1
315,2026-03-25 23:44:07,2026-04-02 15:37:07,Technical,Low,Email,Login,AGT-010,563,11033,CUST-00165,1,0,1
316,2025-10-19 15:02:32,2025-10-21 11:20:32,Technical,Medium,Email,Dashboard,AGT-020,768,2658,CUST-05027,2,0,1
317,2026-04-17 17:13:15,2026-04-27 02:45:15,Bug,Low,Email,Dashboard,AGT-007,1880,13532,CUST-07983,3,0,1
318,2025-07-26 00:53:37,2025-07-29 03:53:37,Account,Low,Email,Login,AGT-013,530,4500,CUST-04684,2,1,0
319,2025-03-10 01:30:39,2025-03-12 00:46:39,Account,High,Portal,Payments,AGT-004,195,2836,CUST-00211,5,0,1
320,2025-03-31 17:14:32,2025-04-01 10:31:32,Account,High,Portal,API,AGT-009,184,1037,CUST-00747,4,0,0
321,2025-05-25 22:09:29,2025-05-27 17:55:29,Bug,Low,Portal,API,AGT-009,1297,2626,CUST-01854,3,0,0
322,2025-03-17 02:40:03,2025-03-19 17:59:03,Billing,Medium,Portal,Mobile App,AGT-008,468,3799,CUST-04536,4,0,0
323,2026-06-18 15:52:28,2026-06-23 22:22:28,Bug,Medium,Chat,API,AGT-010,169,7590,CUST-00647,1,0,1
324,2026-02-06 10:10:28,2026-02-08 11:22:28,Feature Request,Medium,Chat,Login,AGT-015,418,2952,CUST-01417,3,0,0
325,2025-02-03 03:32:11,2025-02-07 18:21:11,Bug,Low,Portal,Payments,AGT-005,694,6649,CUST-06834,5,0,0
326,2025-03-09 14:18:32,2025-03-12 20:20:32,Bug,Medium,Phone,Dashboard,AGT-017,533,4682,CUST-03754,3,0,1
327,2025-11-22 21:47:45,2025-11-23 03:50:45,Billing,Medium,Chat,Mobile App,AGT-019,353,363,CUST-04774,5,0,0
328,2025-03-20 10:35:53,2025-03-20 19:32:53,Account,High,Phone,API,AGT-009,115,537,CUST-03138,4,0,0
329,2025-11-09 23:58:44,2025-11-11 03:21:44,Technical,Medium,Portal,Login,AGT-013,495,1643,CUST-07288,1,0,1
330,2025-07-28 14:46:30,2025-08-03 10:53:30,Account,Low,Phone,Dashboard,AGT-009,513,8407,CUST-06905,1,0,1
331,2025-04-15 09:07:39,2025-04-15 13:07:39,Account,Critical,Portal,Dashboard,AGT-009,19,240,CUST-05971,3,0,0
332,2025-11-13 06:12:20,2025-11-14 06:17:20,Bug,High,Phone,Login,AGT-017,201,1445,CUST-06484,2,1,1
333,2026-02-12 05:24:12,2026-02-18 09:51:12,Feature Request,Low,Chat,Payments,AGT-002,1144,8907,CUST-02044,2,0,1
334,2025-10-14 02:34:39,2025-10-16 10:29:39,Bug,Medium,Email,Login,AGT-008,179,3355,CUST-03052,5,0,0
335,2026-03-05 05:36:19,2026-03-09 15:58:19,Account,Low,Phone,Login,AGT-010,813,6382,CUST-00225,4,0,0
336,2025-06-21 22:16:59,2025-06-22 08:10:59,Technical,Medium,Phone,API,AGT-017,584,594,CUST-00165,3,0,1
337,2025-04-13 18:30:48,2025-04-16 00:30:48,Technical,Medium,Email,Payments,AGT-009,377,3240,CUST-04984,5,0,0
338,2025-11-26 04:19:52,2025-11-27 07:57:52,Bug,High,Portal,Dashboard,AGT-007,139,1658,CUST-03824,3,0,1
339,2025-01-06 16:58:07,2025-01-07 00:35:07,Feature Request,Critical,Phone,Mobile App,AGT-020,54,457,CUST-04990,2,0,1
340,2025-08-03 18:01:16,2025-08-04 11:20:16,Account,High,Phone,Dashboard,AGT-007,114,1039,CUST-01229,2,0,0
341,2026-04-12 01:25:53,2026-04-15 09:36:53,Bug,Medium,Chat,Login,AGT-016,327,4811,CUST-02422,2,1,1
342,2026-07-04 23:21:43,2026-07-05 02:53:43,Feature Request,High,Phone,Payments,AGT-018,202,212,CUST-05230,5,0,0
343,2025-05-13 00:46:51,2025-05-19 22:59:51,Feature Request,Low,Email,API,AGT-005,965,9973,CUST-06070,3,0,1
344,2026-06-12 22:45:24,2026-06-14 09:43:24,Account,Medium,Chat,Dashboard,AGT-008,439,2098,CUST-06097,5,0,0
345,2026-03-31 19:49:44,2026-04-02 00:59:44,Account,Medium,Email,API,AGT-002,209,1750,CUST-07098,5,0,0
346,2025-06-01 02:33:33,2025-06-06 00:00:33,Feature Request,Low,Portal,Mobile App,AGT-010,1807,7047,CUST-03385,1,0,1
347,2025-11-14 19:53:19,2025-11-15 01:52:19,Feature Request,High,Portal,Payments,AGT-011,141,359,CUST-07065,4,0,0
348,2025-05-18 08:14:35,2025-05-19 22:57:35,Account,Medium,Email,API,AGT-009,342,2323,CUST-01716,5,0,0
349,2025-03-10 09:12:34,2025-03-12 15:32:34,Technical,Medium,Portal,API,AGT-014,322,3260,CUST-07908,4,0,0
350,2025-01-11 22:24:59,2025-01-12 10:24:59,Account,High,Chat,Login,AGT-001,162,720,CUST-05134,5,0,0
351,2025-03-21 18:37:12,2025-03-26 12:50:12,Bug,Medium,Phone,Payments,AGT-003,672,6853,CUST-06749,2,0,1
352,2026-02-12 02:15:39,2026-02-13 17:07:39,Account,Medium,Chat,Dashboard,AGT-016,336,2332,CUST-02943,5,0,0
353,2025-01-15 20:30:39,2025-01-21 19:29:39,Technical,Low,Chat,Payments,AGT-001,786,8579,CUST-04831,3,0,1
354,2025-10-19 10:05:37,2025-10-20 14:07:37,Account,High,Email,Mobile App,AGT-002,274,1682,CUST-05423,1,1,1
355,2025-12-12 02:37:07,2025-12-13 12:50:07,Bug,Low,Phone,API,AGT-005,802,2053,CUST-01684,4,0,0
356,2026-05-30 13:34:39,2026-06-02 10:56:39,Feature Request,Low,Chat,API,AGT-004,965,4162,CUST-04191,3,1,0
357,2025-06-04 07:02:31,2025-06-06 15:23:31,Feature Request,Low,Phone,Mobile App,AGT-007,903,3381,CUST-02933,2,0,0
358,2025-06-11 07:41:47,2025-06-16 12:46:47,Bug,Low,Email,Login,AGT-003,1441,7505,CUST-07430,2,0,1
359,2026-02-02 10:52:44,2026-02-04 15:21:44,Billing,Medium,Email,Dashboard,AGT-008,456,3149,CUST-03742,4,1,0
360,2025-05-16 16:40:39,2025-05-18 12:02:39,Billing,High,Phone,Dashboard,AGT-014,409,2602,CUST-06051,4,1,1
361,2025-04-18 11:51:33,2025-04-20 13:31:33,Technical,Low,Portal,Mobile App,AGT-009,963,2980,CUST-07197,4,1,0
362,2025-11-07 21:12:17,2025-11-10 22:33:17,Bug,Low,Portal,API,AGT-014,1204,4401,CUST-05316,3,0,0
363,2025-05-04 19:20:44,2025-05-05 21:08:44,Billing,Medium,Portal,Mobile App,AGT-015,144,1548,CUST-01485,5,0,0
364,2026-07-19 21:27:22,2026-07-22 09:02:22,Technical,Medium,Portal,Login,AGT-014,443,3575,CUST-03611,4,0,0
365,2026-06-11 13:30:39,2026-06-11 20:42:39,Feature Request,High,Chat,Dashboard,AGT-017,130,432,CUST-04286,4,0,0
366,2026-01-10 07:49:13,2026-01-13 21:10:13,Account,Medium,Portal,Payments,AGT-018,384,5121,CUST-07308,3,0,1
367,2025-12-31 12:10:47,2026-01-01 12:05:47,Bug,High,Email,API,AGT-011,139,1435,CUST-01974,4,0,0
368,2025-10-22 02:18:58,2025-10-22 18:42:58,Bug,High,Email,API,AGT-015,140,984,CUST-06564,4,1,0
369,2026-01-22 07:42:40,2026-01-26 01:43:40,Billing,Low,Portal,Login,AGT-018,1196,5401,CUST-04499,5,0,0
370,2025-08-25 14:07:02,2025-08-29 08:05:02,Feature Request,Medium,Portal,Dashboard,AGT-012,648,5398,CUST-06761,2,0,1
371,2026-04-27 09:07:33,2026-04-28 21:18:33,Feature Request,Medium,Phone,API,AGT-004,341,2171,CUST-00799,4,0,0
372,2025-08-15 18:58:05,2025-08-19 07:53:05,Feature Request,Medium,Email,Login,AGT-006,481,5095,CUST-04034,3,1,1
373,2026-04-20 11:06:08,2026-04-22 02:25:08,Technical,Low,Portal,Payments,AGT-015,1142,2359,CUST-06755,3,0,0
374,2026-05-07 20:27:28,2026-05-11 11:35:28,Feature Request,Low,Portal,API,AGT-019,5,5228,CUST-07834,1,0,0
375,2026-03-06 16:53:10,2026-03-07 10:12:10,Bug,High,Portal,Mobile App,AGT-006,97,1039,CUST-05668,3,0,0
376,2026-04-12 10:59:21,2026-04-12 23:02:21,Feature Request,High,Portal,API,AGT-020,148,723,CUST-07504,4,0,0
377,2025-08-17 11:47:32,2025-08-17 23:11:32,Bug,High,Chat,API,AGT-020,233,684,CUST-05735,5,0,0
378,2025-09-01 19:43:16,2025-09-06 22:01:16,Feature Request,Medium,Chat,Payments,AGT-020,302,7338,CUST-05853,3,0,1
379,2026-05-20 22:29:18,2026-05-23 08:30:18,Technical,Medium,Phone,Login,AGT-012,150,3481,CUST-04607,5,0,0
380,2026-02-19 16:40:10,2026-02-20 20:46:10,Account,High,Portal,Login,AGT-017,311,1686,CUST-00873,3,0,1
381,2025-05-06 00:03:11,2025-05-07 23:35:11,Account,Medium,Chat,Login,AGT-010,336,2852,CUST-01672,5,1,0
382,2026-06-09 16:43:03,2026-06-10 06:08:03,Feature Request,High,Portal,Payments,AGT-017,300,805,CUST-06426,3,1,1
383,2025-10-24 09:12:56,2025-10-25 22:14:56,Bug,Medium,Phone,Mobile App,AGT-002,332,2222,CUST-00107,5,0,0
384,2025-12-11 03:18:31,2025-12-11 12:30:31,Technical,High,Phone,Mobile App,AGT-018,68,552,CUST-06050,5,0,0
385,2025-05-18 19:27:30,2025-05-22 22:01:30,Billing,Low,Chat,Mobile App,AGT-004,1346,5914,CUST-03091,4,0,0
386,2025-07-18 01:50:44,2025-07-22 08:00:44,Billing,Low,Chat,Login,AGT-005,946,6130,CUST-07608,5,0,0
387,2026-05-30 02:31:40,2026-06-02 00:17:40,Account,Medium,Phone,Login,AGT-011,353,4186,CUST-04305,2,0,0
388,2025-11-20 01:31:13,2025-11-23 05:33:13,Feature Request,Medium,Email,Dashboard,AGT-008,365,4562,CUST-07237,2,0,1
389,2026-04-26 05:35:08,2026-04-29 23:38:08,Feature Request,Medium,Email,Login,AGT-012,348,5403,CUST-03651,4,0,1
390,2025-01-31 23:21:56,2025-02-04 08:04:56,Account,Low,Email,API,AGT-009,992,4843,CUST-04426,4,0,0
391,2026-02-04 11:24:56,2026-02-06 12:03:56,Feature Request,Medium,Email,Dashboard,AGT-007,5,2919,CUST-02625,3,0,0
392,2026-02-22 20:34:39,2026-02-23 23:13:39,Feature Request,Low,Email,Payments,AGT-007,683,1599,CUST-07086,3,0,0
393,2026-07-30 20:13:56,2026-08-02 23:39:56,Bug,Medium,Email,Payments,AGT-001,327,4526,CUST-03762,1,1,1
394,2025-07-15 15:54:19,2025-07-22 02:17:19,Feature Request,Low,Chat,Dashboard,AGT-014,883,9263,CUST-03179,2,0,1
395,2025-04-02 21:22:45,2025-04-05 07:08:45,Feature Request,Low,Email,Mobile App,AGT-002,1243,3466,CUST-05742,4,0,0
396,2026-06-17 17:42:17,2026-06-20 18:11:17,Account,Medium,Phone,API,AGT-013,527,4349,CUST-03237,1,0,1
397,2025-10-31 16:37:46,2025-11-05 06:38:46,Feature Request,Low,Chat,Dashboard,AGT-012,2293,6601,CUST-07843,3,0,1
398,2025-01-04 21:45:46,2025-01-05 11:15:46,Feature Request,Medium,Email,Dashboard,AGT-007,323,810,CUST-06131,3,0,0
399,2026-02-03 02:40:29,2026-02-08 13:58:29,Technical,Low,Chat,Mobile App,AGT-009,1492,7878,CUST-01592,3,1,1
400,2026-03-03 07:19:34,2026-03-06 12:45:34,Bug,Medium,Email,Dashboard,AGT-003,524,4646,CUST-02054,2,1,1
401,2025-04-10 14:06:12,2025-04-21 08:40:12,Technical,Low,Email,Payments,AGT-011,657,15514,CUST-03981,2,0,1
402,2026-03-16 06:39:12,2026-03-22 20:37:12,Feature Request,Low,Phone,API,AGT-006,714,9478,CUST-00040,3,0,1
403,2025-08-03 21:41:09,2025-08-08 19:29:09,Account,Low,Phone,API,AGT-015,775,7068,CUST-03649,4,0,0
404,2026-04-17 04:21:33,2026-04-17 10:37:33,Billing,High,Chat,Mobile App,AGT-007,157,376,CUST-02157,5,0,0
405,2026-01-29 22:29:20,2026-01-30 17:58:20,Billing,High,Portal,Mobile App,AGT-007,222,1169,CUST-07425,5,0,0
406,2026-05-23 21:43:52,2026-05-28 02:45:52,Technical,Low,Chat,Mobile App,AGT-010,504,6062,CUST-01097,4,0,0
407,2026-05-30 17:13:20,2026-06-01 09:55:20,Technical,High,Chat,Mobile App,AGT-005,327,2442,CUST-03656,3,0,1
408,2025-04-24 13:20:52,2025-04-25 23:05:52,Bug,High,Email,Payments,AGT-016,231,2025,CUST-01899,1,1,1
409,2025-10-08 14:12:48,2025-10-14 03:53:48,Bug,Medium,Portal,Login,AGT-002,352,8021,CUST-05313,2,0,1
410,2025-07-24 12:34:02,2025-07-25 14:22:02,Feature Request,Medium,Chat,API,AGT-013,73,1548,CUST-02993,3,0,0
411,2025-06-23 03:08:35,2025-06-24 15:00:35,Feature Request,Medium,Phone,API,AGT-016,201,2152,CUST-07268,3,0,0
